Country,Commodity,Value,Measurement Unit,Annotation,Year
135,100630,0,Mt, ,1978
135,100630,0,Mt,,1980
135,100630,0,Mt,,1982
135,100630,0,Mt,,1984
135,100630,0,Mt,,1986
135,100630,0,Mt,,1988
135,100630,0,Mt,,1990
135,100630,0,Mt,,1992
135,100630,0,Mt,=,1994
135,100630,0,Mt,=,1996
135,100630,0,Mt,,1998
135,100630,0,Mt,,2000
135,100630,0,Mt,,2002
135,100630,0,Mt,_,2004
135,100630,0,Mt,_,2006
135,100630,0,Mt,_,2008
135,1003,0,Mt, ,1978
135,1003,280000,Mt,F,1980
135,1003,240000,Mt,F,1982
135,1003,240000,Mt,F,1984
135,1003,240000,Mt,F,1986
135,1003,200000,Mt,F,1988
135,1003,200000,Mt,F,1990
135,1003,100000,Mt,F,1992
135,1003,50000,Mt,F,1994
135,1003,30000,Mt,F,1996
135,1003,30000,Mt,F,1998
135,1003,30000,Mt,F,2000
135,1003,20000,Mt,_,2002
135,1003,20000,Mt,F,2004
135,1003,20000,Mt,F,2006
135,1003,20000,Mt,F,2008
135,1005,0,Mt,_,1978
135,1005,1968000,Mt,B,1980
135,1005,1990100,Mt,B,1982
135,1005,2374300,Mt,B,1984
135,1005,2854000,Mt,B,1986
135,1005,3099600,Mt,B,1988
135,1005,3270400,Mt,B,1990
135,1005,3378000,Mt,B,1992
135,1005,3872000,Mt,B,1994
135,1005,4317000,Mt,B,1996
135,1005,4990000,Mt,B,1998
135,1005,5392000,Mt,B,2000
135,1005,5996000,Mt,B,2002
135,1005,5277000,Mt,B,2004
135,1005,5397000,Mt,B,2006
135,1005,5060000,Mt,B,2008
135,1002,0,Mt, ,1978
135,1002,1000,Mt,B,1980
135,1002,1000,Mt,B,1982
135,1002,1000,Mt,B,1984
135,1002,1000,Mt,B,1986
135,1002,264100,Mt,B,1988
135,1002,91300,Mt,B,1990
135,1002,29000,Mt,B,1992
135,1002,32000,Mt,B,1994
135,1002,60100,Mt,B,1996
135,1002,60000,Mt,B,1998
135,1002,30000,Mt,B,2000
135,1002,48800,Mt,_,2002
135,1002,24000,Mt,_,2004
135,1002,36000,Mt,B,2006
135,1002,36000,Mt,B,2008
135,1004,0,Mt,,1978
135,1004,0,Mt,_,1980
135,1004,0,Mt,_,1982
135,1004,0,Mt,_,1984
135,1004,0,Mt,_,1986
135,1004,0,Mt,_,1988
135,1004,0,Mt,_,1990
135,1004,0,Mt,_,1992
135,1004,0,Mt,_,1994
135,1004,1500,Mt,B,1996
135,1004,0,Mt,B,1998
135,1004,24000,Mt,B,2000
135,1004,11600,Mt,B,2002
135,1004,18000,Mt,B,2004
135,1004,5000,Mt,B,2006
135,1004,16000,Mt,B,2008
135,100820,0,Mt, ,1978
135,100820,1000,Mt,_,1980
135,100820,1000,Mt,_,1982
135,100820,1000,Mt,_,1984
135,100820,1000,Mt,_,1986
135,100820,1000,Mt,_,1988
135,100820,1000,Mt,_,1990
135,100820,1000,Mt,_,1992
135,100820,1000,Mt,_,1994
135,100820,3000,Mt,_,1996
135,100820,2000,Mt,_,1998
135,100820,3000,Mt,_,2000
135,100820,4200,Mt,B,2002
135,100820,2000,Mt,B,2004
135,100820,2000,Mt,B,2006
135,100820,2000,Mt,B,2008
135,1007,84000,Mt, ,1978
135,1007,26000,Mt,B,1980
135,1007,1000,Mt,B,1982
135,1007,309100,Mt,B,1984
135,1007,218800,Mt,B,1986
135,1007,228900,Mt,B,1988
135,1007,156100,Mt,B,1990
135,1007,288000,Mt,B,1992
135,1007,11000,Mt,B,1994
135,1007,13000,Mt,B,1996
135,1007,592000,Mt,B,1998
135,1007,156000,Mt,B,2000
135,1007,12000,Mt,B,2002
135,1007,84000,Mt,B,2004
135,1007,137000,Mt,B,2006
135,1007,13000,Mt,B,2008
135,100890,0,Mt,,1978
135,100890,9000,Mt,B,1980
135,100890,9000,Mt,B,1982
135,100890,8000,Mt,B,1984
135,100890,20000,Mt,B,1986
135,100890,37000,Mt,B,1988
135,100890,9000,Mt,B,1990
135,100890,8000,Mt,B,1992
135,100890,13000,Mt,B,1994
135,100890,17000,Mt,B,1996
135,100890,10000,Mt,B,1998
135,100890,7000,Mt,B,2000
135,100890,9200,Mt,B,2002
135,100890,9000,Mt,B,2004
135,100890,10000,Mt,B,2006
135,100890,5000,Mt,B,2008
137,1001,0,Mt,,1978
137,1001,0,Mt,,1980
137,1001,0,Mt,,1982
137,1001,0,Mt,,1984
137,1001,0,Mt,,1986
137,1001,0,Mt,,1988
137,1001,0,Mt,,1990
137,1001,0,Mt,,1992
137,1001,0,Mt,,1994
137,1001,0,Mt,,1996
137,1001,0,Mt,,1998
137,1001,0,Mt,,2000
137,1001,0,Mt,_,2002
137,1001,0,Mt,_,2004
137,1001,0,Mt,_,2006
137,1001,0,Mt,_,2008
137,100630,0,Mt, ,1978
137,100630,0,Mt, ,1980
137,100630,0,Mt, ,1982
137,100630,0,Mt, ,1984
137,100630,0,Mt, ,1986
137,100630,0,Mt, ,1988
137,100630,0,Mt, ,1990
137,100630,0,Mt, ,1992
137,100630,0,Mt,=,1994
137,100630,0,Mt,=,1996
137,100630,0,Mt, ,1998
137,100630,0,Mt,_,2000
137,100630,0,Mt,_,2002
137,100630,0,Mt,_,2004
137,100630,0,Mt,_,2006
137,100630,0,Mt,_,2008
137,1003,63500,Mt, ,1978
137,1003,65500,Mt,B,1980
137,1003,41500,Mt,B,1982
137,1003,65000,Mt,B,1984
137,1003,93500,Mt,B,1986
137,1003,178000,Mt,B,1988
137,1003,194000,Mt,B,1990
137,1003,94000,Mt,B,1992
137,1003,162000,Mt,B,1994
137,1003,160000,Mt,B,1996
137,1003,189000,Mt,B,1998
137,1003,117000,Mt,B,2000
137,1003,48000,Mt,B,2002
137,1003,73000,Mt,B,2004
137,1003,72000,Mt,B,2006
137,1003,56000,Mt,B,2008
137,1005,39100,Mt, ,1978
137,1005,14800,Mt,B,1980
137,1005,24800,Mt,B,1982
137,1005,25000,Mt,B,1984
137,1005,93500,Mt,B,1986
137,1005,103000,Mt,B,1988
137,1005,172000,Mt,B,1990
137,1005,75000,Mt,B,1992
137,1005,81000,Mt,B,1994
137,1005,90000,Mt,B,1996
137,1005,80000,Mt,B,1998
137,1005,84000,Mt,B,2000
137,1005,21000,Mt,B,2002
137,1005,10000,Mt,B,2004
137,1005,15000,Mt,B,2006
137,1005,13000,Mt,B,2008
137,1002,0,Mt,,1978
137,1002,0,Mt,,1980
137,1002,0,Mt,,1982
137,1002,0,Mt,,1984
137,1002,0,Mt,,1986
137,1002,0,Mt,,1988
137,1002,0,Mt,,1990
137,1002,0,Mt,,1992
137,1002,0,Mt,,1994
137,1002,0,Mt,,1996
137,1002,0,Mt,,1998
137,1002,0,Mt,,2000
137,1002,0,Mt,_,2002
137,1002,0,Mt,_,2004
137,1002,0,Mt,_,2006
137,1002,0,Mt,_,2008
137,1004,0,Mt, ,1978
137,1004,1000,Mt,_,1980
137,1004,0,Mt,_,1982
137,1004,0,Mt,_,1984
137,1004,0,Mt,_,1986
137,1004,0,Mt,_,1988
137,1004,0,Mt,B,1990
137,1004,0,Mt,B,1992
137,1004,14000,Mt,B,1994
137,1004,15000,Mt,B,1996
137,1004,0,Mt,_,1998
137,1004,0,Mt,_,2000
137,1004,5000,Mt,_,2002
137,1004,5000,Mt,_,2004
137,1004,0,Mt,B,2006
137,1004,0,Mt,B,2008
137,100820,0,Mt, ,1978
137,100820,0,Mt,_,1980
137,100820,1000,Mt,_,1982
137,100820,0,Mt,_,1984
137,100820,0,Mt,_,1986
137,100820,0,Mt,_,1988
137,100820,0,Mt,_,1990
137,100820,0,Mt,_,1992
137,100820,0,Mt,_,1994
137,100820,0,Mt,_,1996
137,100820,0,Mt,_,1998
137,100820,0,Mt,_,2000
137,100820,0,Mt,_,2002
137,100820,0,Mt,_,2004
137,100820,0,Mt,_,2006
137,100820,0,Mt,_,2008
137,1007,0,Mt,,1978
137,1007,0,Mt,,1980
137,1007,0,Mt,,1982
137,1007,0,Mt,,1984
137,1007,0,Mt,,1986
137,1007,0,Mt,,1988
137,1007,0,Mt,B,1990
137,1007,3000,Mt,B,1992
137,1007,500,Mt,B,1994
137,1007,300,Mt,B,1996
137,1007,500,Mt,_,1998
137,1007,200,Mt,_,2000
137,1007,0,Mt,_,2002
137,1007,100,Mt,_,2004
137,1007,500,Mt,B,2006
137,1007,300,Mt,B,2008
137,100890,0,Mt, ,1978
137,100890,0,Mt,_,1980
137,100890,0,Mt,_,1982
137,100890,0,Mt,_,1984
137,100890,0,Mt,_,1986
137,100890,0,Mt,_,1988
137,100890,0,Mt,_,1990
137,100890,0,Mt,_,1992
137,100890,0,Mt,_,1994
137,100890,0,Mt,_,1996
137,100890,0,Mt,_,1998
137,100890,0,Mt,_,2000
137,100890,0,Mt,_,2002
137,100890,0,Mt,_,2004
137,100890,0,Mt,_,2006
137,100890,0,Mt,_,2008
140,1001,0,Mt,,1978
140,1001,0,Mt,,1980
140,1001,0,Mt,,1982
140,1001,0,Mt,,1984
140,1001,0,Mt,,1986
140,1001,0,Mt,,1988
140,1001,0,Mt,,1990
140,1001,0,Mt,,1992
140,1001,0,Mt,,1994
140,1001,0,Mt,,1996
140,1001,0,Mt,,1998
140,1001,0,Mt,,2000
140,1001,0,Mt,,2002
140,1001,248000,Mt,B,2004
140,1001,272000,Mt,B,2006
140,1001,276000,Mt,B,2008
140,100630,0,Mt,,1978
140,100630,0,Mt,,1980
140,100630,0,Mt,,1982
140,100630,0,Mt,,1984
140,100630,0,Mt,,1986
140,100630,0,Mt,,1988
140,100630,0,Mt,,1990
140,100630,0,Mt,,1992
140,100630,0,Mt,,1994
140,100630,0,Mt,,1996
140,100630,0,Mt,,1998
140,100630,0,Mt,,2000
140,100630,0,Mt,,2002
140,100630,0,Mt,,2004
140,100630,0,Mt,_,2006
140,100630,0,Mt,_,2008
140,1003,0,Mt,,1978
140,1003,0,Mt,,1980
140,1003,0,Mt,,1982
140,1003,0,Mt,,1984
140,1003,0,Mt,,1986
140,1003,0,Mt,,1988
140,1003,0,Mt,,1990
140,1003,0,Mt,,1992
140,1003,0,Mt,,1994
140,1003,0,Mt,,1996
140,1003,0,Mt,,1998
140,1003,0,Mt,,2000
140,1003,0,Mt,,2002
140,1003,684000,Mt,B,2004
140,1003,514000,Mt,_,2006
140,1003,404000,Mt,B,2008
140,1005,0,Mt,,1978
140,1005,0,Mt,,1980
140,1005,0,Mt,,1982
140,1005,0,Mt,,1984
140,1005,0,Mt,,1986
140,1005,0,Mt,,1988
140,1005,0,Mt,,1990
140,1005,0,Mt,,1992
140,1005,0,Mt,,1994
140,1005,0,Mt,,1996
140,1005,0,Mt,,1998
140,1005,0,Mt,,2000
140,1005,0,Mt,,2002
140,1005,373000,Mt,B,2004
140,1005,121000,Mt,_,2006
140,1005,78000,Mt,B,2008
140,1002,0,Mt,,1978
140,1002,0,Mt,,1980
140,1002,0,Mt,,1982
140,1002,0,Mt,,1984
140,1002,0,Mt,,1986
140,1002,0,Mt,,1988
140,1002,0,Mt,,1990
140,1002,0,Mt,,1992
140,1002,0,Mt,,1994
140,1002,0,Mt,,1996
140,1002,0,Mt,,1998
140,1002,0,Mt,,2000
140,1002,0,Mt,,2002
140,1002,97000,Mt,B,2004
140,1002,128000,Mt,_,2006
140,1002,108000,Mt,B,2008
140,1004,0,Mt,,1978
140,1004,0,Mt,,1980
140,1004,0,Mt,,1982
140,1004,0,Mt,,1984
140,1004,0,Mt,,1986
140,1004,0,Mt,,1988
140,1004,0,Mt,,1990
140,1004,0,Mt,,1992
140,1004,0,Mt,,1994
140,1004,0,Mt,,1996
140,1004,0,Mt,,1998
140,1004,0,Mt,,2000
140,1004,0,Mt,,2002
140,1004,88000,Mt,B,2004
140,1004,80000,Mt,_,2006
140,1004,73000,Mt,B,2008
140,100820,0,Mt,,1978
140,100820,0,Mt,,1980
140,100820,0,Mt,,1982
140,100820,0,Mt,,1984
140,100820,0,Mt,,1986
140,100820,0,Mt,,1988
140,100820,0,Mt,,1990
140,100820,0,Mt,,1992
140,100820,0,Mt,,1994
140,100820,0,Mt,,1996
140,100820,0,Mt,,1998
140,100820,0,Mt,,2000
140,100820,0,Mt,,2002
140,100820,0,Mt,_,2004
140,100820,0,Mt,_,2006
140,100820,0,Mt,B,2008
140,1007,0,Mt,,1978
140,1007,0,Mt,,1980
140,1007,0,Mt,,1982
140,1007,0,Mt,,1984
140,1007,0,Mt,,1986
140,1007,0,Mt,,1988
140,1007,0,Mt,,1990
140,1007,0,Mt,,1992
140,1007,0,Mt,,1994
140,1007,0,Mt,,1996
140,1007,0,Mt,,1998
140,1007,0,Mt,,2000
140,1007,0,Mt,,2002
140,1007,0,Mt,_,2004
140,1007,0,Mt,_,2006
140,1007,0,Mt,B,2008
140,100890,0,Mt,,1978
140,100890,0,Mt,,1980
140,100890,0,Mt,,1982
140,100890,0,Mt,,1984
140,100890,0,Mt,,1986
140,100890,0,Mt,,1988
140,100890,0,Mt,,1990
140,100890,0,Mt,,1992
140,100890,0,Mt,,1994
140,100890,0,Mt,,1996
140,100890,0,Mt,,1998
140,100890,0,Mt,,2000
140,100890,0,Mt,,2002
140,100890,39000,Mt,B,2004
140,100890,22000,Mt,B,2006
140,100890,17000,Mt,B,2008
20,1001,0,Mt,,1978
20,1001,0,Mt,,1980
20,1001,0,Mt,,1982
20,1001,0,Mt,,1984
20,1001,0,Mt,,1986
20,1001,0,Mt,,1988
20,1001,0,Mt,,1990
20,1001,0,Mt,,1992
20,1001,0,Mt,,1994
20,1001,0,Mt,,1996
20,1001,0,Mt,,1998
20,1001,0,Mt,,2000
20,1001,0,Mt,,2002
20,1001,0,Mt, ,2004
20,1001,0,Mt,_,2006
20,1001,0,Mt,_,2008
20,100630,0,Mt, ,1978
20,100630,0,Mt,,1980
20,100630,0,Mt,,1982
20,100630,0,Mt,,1984
20,100630,0,Mt,,1986
20,100630,0,Mt,,1988
20,100630,0,Mt,,1990
20,100630,0,Mt,,1992
20,100630,0,Mt,,1994
20,100630,0,Mt,,1996
20,100630,0,Mt,,1998
20,100630,0,Mt,,2000
20,100630,0,Mt,,2002
20,100630,0,Mt,_,2004
20,100630,0,Mt,_,2006
20,100630,0,Mt,_,2008
20,1003,0,Mt,,1978
20,1003,0,Mt,,1980
20,1003,0,Mt,,1982
20,1003,0,Mt,,1984
20,1003,0,Mt,,1986
20,1003,0,Mt,,1988
20,1003,0,Mt,,1990
20,1003,0,Mt,,1992
20,1003,0,Mt,,1994
20,1003,0,Mt,,1996
20,1003,0,Mt,,1998
20,1003,0,Mt,,2000
20,1003,0,Mt,,2002
20,1003,0,Mt, ,2004
20,1003,0,Mt,_,2006
20,1003,0,Mt,_,2008
20,1005,5500,Mt, ,1978
20,1005,1500,Mt, ,1980
20,1005,1000,Mt, ,1982
20,1005,1000,Mt, ,1984
20,1005,1000,Mt, ,1986
20,1005,1000,Mt, ,1988
20,1005,1000,Mt, ,1990
20,1005,1000,Mt, ,1992
20,1005,1000,Mt, ,1994
20,1005,1000,Mt, ,1996
20,1005,1000,Mt, ,1998
20,1005,1000,Mt, ,2000
20,1005,1000,Mt, ,2002
20,1005,1000,Mt, ,2004
20,1005,1000,Mt,=,2006
20,1005,1000,Mt,=,2008
20,1002,0,Mt,,1978
20,1002,0,Mt,,1980
20,1002,0,Mt,,1982
20,1002,0,Mt,,1984
20,1002,0,Mt,,1986
20,1002,0,Mt,,1988
20,1002,0,Mt,,1990
20,1002,0,Mt,,1992
20,1002,0,Mt,,1994
20,1002,0,Mt,,1996
20,1002,0,Mt,,1998
20,1002,0,Mt,,2000
20,1002,0,Mt,,2002
20,1002,0,Mt, ,2004
20,1002,0,Mt,_,2006
20,1002,0,Mt,_,2008
20,1004,0,Mt,,1978
20,1004,0,Mt,,1980
20,1004,0,Mt,,1982
20,1004,0,Mt,,1984
20,1004,0,Mt,,1986
20,1004,0,Mt,,1988
20,1004,0,Mt,,1990
20,1004,0,Mt,,1992
20,1004,0,Mt,,1994
20,1004,0,Mt,,1996
20,1004,0,Mt,,1998
20,1004,0,Mt,,2000
20,1004,0,Mt,,2002
20,1004,0,Mt, ,2004
20,1004,0,Mt,_,2006
20,1004,0,Mt,_,2008
20,100820,0,Mt,,1978
20,100820,0,Mt,,1980
20,100820,0,Mt,,1982
20,100820,0,Mt,,1984
20,100820,0,Mt,,1986
20,100820,0,Mt,,1988
20,100820,0,Mt,,1990
20,100820,0,Mt,,1992
20,100820,0,Mt,,1994
20,100820,0,Mt,,1996
20,100820,0,Mt,,1998
20,100820,0,Mt,,2000
20,100820,0,Mt,,2002
20,100820,0,Mt, ,2004
20,100820,0,Mt,_,2006
20,100820,0,Mt,_,2008
20,1007,0,Mt,,1978
20,1007,0,Mt,,1980
20,1007,0,Mt,,1982
20,1007,0,Mt,,1984
20,1007,0,Mt,,1986
20,1007,0,Mt,,1988
20,1007,0,Mt,,1990
20,1007,0,Mt,,1992
20,1007,0,Mt,,1994
20,1007,0,Mt,,1996
20,1007,0,Mt,,1998
20,1007,0,Mt,,2000
20,1007,0,Mt,,2002
20,1007,0,Mt, ,2004
20,1007,0,Mt,_,2006
20,1007,0,Mt,_,2008
20,100890,0,Mt,,1978
20,100890,0,Mt,,1980
20,100890,0,Mt,,1982
20,100890,0,Mt,,1984
20,100890,0,Mt,,1986
20,100890,0,Mt,,1988
20,100890,0,Mt,,1990
20,100890,0,Mt,,1992
20,100890,0,Mt,,1994
20,100890,0,Mt,,1996
20,100890,0,Mt,,1998
20,100890,0,Mt,,2000
20,100890,0,Mt,,2002
20,100890,0,Mt, ,2004
20,100890,0,Mt,_,2006
20,100890,0,Mt,_,2008
139,1001,0,Mt,,1978
139,1001,0,Mt,,1980
139,1001,0,Mt,,1982
139,1001,0,Mt,,1984
139,1001,0,Mt,,1986
139,1001,0,Mt,,1988
139,1001,0,Mt,,1990
139,1001,0,Mt,,1992
139,1001,0,Mt,,1994
139,1001,0,Mt,,1996
139,1001,0,Mt,,1998
139,1001,0,Mt,,2000
139,1001,0,Mt,_,2002
139,1001,0,Mt,_,2004
139,1001,0,Mt,_,2006
139,1001,0,Mt,_,2008
139,100630,0,Mt, ,1978
139,100630,0,Mt, ,1980
139,100630,0,Mt, ,1982
139,100630,0,Mt, ,1984
139,100630,0,Mt, ,1986
139,100630,0,Mt, ,1988
139,100630,0,Mt, ,1990
139,100630,0,Mt, ,1992
139,100630,0,Mt,=,1994
139,100630,0,Mt,=,1996
139,100630,0,Mt, ,1998
139,100630,0,Mt,_,2000
139,100630,0,Mt,_,2002
139,100630,0,Mt,_,2004
139,100630,0,Mt,_,2006
139,100630,0,Mt,_,2008
139,1003,0,Mt,,1978
139,1003,0,Mt,,1980
139,1003,0,Mt,,1982
139,1003,0,Mt,,1984
139,1003,0,Mt,,1986
139,1003,0,Mt,,1988
139,1003,0,Mt,,1990
139,1003,0,Mt,,1992
139,1003,0,Mt,,1994
139,1003,0,Mt,,1996
139,1003,0,Mt,,1998
139,1003,0,Mt,,2000
139,1003,0,Mt,_,2002
139,1003,0,Mt,_,2004
139,1003,0,Mt,_,2006
139,1003,0,Mt,_,2008
139,1005,0,Mt, ,1978
139,1005,1000,Mt,_,1980
139,1005,1000,Mt,_,1982
139,1005,1000,Mt,_,1984
139,1005,1000,Mt,_,1986
139,1005,1000,Mt,_,1988
139,1005,1000,Mt,_,1990
139,1005,1000,Mt,_,1992
139,1005,1000,Mt,_,1994
139,1005,1000,Mt,_,1996
139,1005,1000,Mt,_,1998
139,1005,1000,Mt,_,2000
139,1005,10000,Mt,_,2002
139,1005,10000,Mt,_,2004
139,1005,50000,Mt,F,2006
139,1005,35000,Mt,F,2008
139,1002,0,Mt,,1978
139,1002,0,Mt,,1980
139,1002,0,Mt,,1982
139,1002,0,Mt,,1984
139,1002,0,Mt,,1986
139,1002,0,Mt,,1988
139,1002,0,Mt,,1990
139,1002,0,Mt,,1992
139,1002,0,Mt,,1994
139,1002,0,Mt,,1996
139,1002,0,Mt,,1998
139,1002,0,Mt,,2000
139,1002,0,Mt,_,2002
139,1002,0,Mt,_,2004
139,1002,0,Mt,_,2006
139,1002,0,Mt,_,2008
139,1004,0,Mt,,1978
139,1004,0,Mt,,1980
139,1004,0,Mt,,1982
139,1004,0,Mt,,1984
139,1004,0,Mt,,1986
139,1004,0,Mt,,1988
139,1004,0,Mt,,1990
139,1004,0,Mt,,1992
139,1004,0,Mt,,1994
139,1004,0,Mt,,1996
139,1004,0,Mt,,1998
139,1004,0,Mt,,2000
139,1004,0,Mt,_,2002
139,1004,0,Mt,_,2004
139,1004,0,Mt,_,2006
139,1004,0,Mt,_,2008
139,100820,0,Mt,,1978
139,100820,0,Mt,,1980
139,100820,0,Mt,,1982
139,100820,0,Mt,,1984
139,100820,0,Mt,,1986
139,100820,0,Mt,,1988
139,100820,0,Mt,,1990
139,100820,0,Mt,,1992
139,100820,0,Mt,,1994
139,100820,0,Mt,,1996
139,100820,0,Mt,,1998
139,100820,0,Mt,,2000
139,100820,0,Mt,_,2002
139,100820,0,Mt,_,2004
139,100820,0,Mt,_,2006
139,100820,0,Mt,_,2008
139,1007,0,Mt,,1978
139,1007,0,Mt,,1980
139,1007,0,Mt,,1982
139,1007,0,Mt,,1984
139,1007,0,Mt,,1986
139,1007,0,Mt,,1988
139,1007,0,Mt,,1990
139,1007,0,Mt,,1992
139,1007,0,Mt,,1994
139,1007,0,Mt,,1996
139,1007,0,Mt,,1998
139,1007,0,Mt,,2000
139,1007,0,Mt,_,2002
139,1007,0,Mt,_,2004
139,1007,0,Mt,_,2006
139,1007,0,Mt,_,2008
139,100890,0,Mt,,1978
139,100890,0,Mt,,1980
139,100890,0,Mt,,1982
139,100890,0,Mt,,1984
139,100890,0,Mt,,1986
139,100890,0,Mt,,1988
139,100890,0,Mt,,1990
139,100890,0,Mt,,1992
139,100890,0,Mt,,1994
139,100890,0,Mt,,1996
139,100890,0,Mt,,1998
139,100890,0,Mt,,2000
139,100890,0,Mt,_,2002
139,100890,0,Mt,_,2004
139,100890,0,Mt,_,2006
139,100890,0,Mt,_,2008
141,1001,0,Mt, ,1978
141,1001,5000,Mt,_,1980
141,1001,1000,Mt,_,1982
141,1001,1000,Mt,_,1984
141,1001,1000,Mt,_,1986
141,1001,1000,Mt,_,1988
141,1001,1000,Mt,_,1990
141,1001,9000,Mt,_,1992
141,1001,10000,Mt,_,1994
141,1001,15000,Mt,_,1996
141,1001,18000,Mt,_,1998
141,1001,30000,Mt,_,2000
141,1001,37000,Mt,_,2002
141,1001,38000,Mt,_,2004
141,1001,30000,Mt,_,2006
141,1001,15000,Mt,F,2008
141,100630,0,Mt, ,1978
141,100630,0,Mt, ,1980
141,100630,0,Mt, ,1982
141,100630,0,Mt, ,1984
141,100630,0,Mt, ,1986
141,100630,0,Mt, ,1988
141,100630,0,Mt, ,1990
141,100630,0,Mt, ,1992
141,100630,0,Mt,=,1994
141,100630,0,Mt,=,1996
141,100630,0,Mt, ,1998
141,100630,0,Mt,_,2000
141,100630,0,Mt,_,2002
141,100630,0,Mt,_,2004
141,100630,0,Mt,_,2006
141,100630,0,Mt,_,2008
141,1003,-2600,Mt, ,1978
141,1003,58500,Mt,_,1980
141,1003,82000,Mt,_,1982
141,1003,42500,Mt,_,1984
141,1003,95000,Mt,B,1986
141,1003,18000,Mt,B,1988
141,1003,29000,Mt,B,1990
141,1003,15000,Mt,B,1992
141,1003,25000,Mt,B,1994
141,1003,19900,Mt,B,1996
141,1003,32600,Mt,B,1998
141,1003,33500,Mt,_,2000
141,1003,65400,Mt,_,2002
141,1003,37500,Mt,_,2004
141,1003,49500,Mt,B,2006
141,1003,62300,Mt,B,2008
141,1005,85000,Mt, ,1978
141,1005,75500,Mt,_,1980
141,1005,178000,Mt,_,1982
141,1005,84400,Mt,_,1984
141,1005,172300,Mt,B,1986
141,1005,110800,Mt,B,1988
141,1005,131500,Mt,B,1990
141,1005,112000,Mt,B,1992
141,1005,110000,Mt,B,1994
141,1005,125200,Mt,B,1996
141,1005,137300,Mt,B,1998
141,1005,124000,Mt,_,2000
141,1005,89000,Mt,_,2002
141,1005,149000,Mt,_,2004
141,1005,153000,Mt,B,2006
141,1005,148000,Mt,B,2008
141,1002,0,Mt,,1978
141,1002,0,Mt,,1980
141,1002,0,Mt,,1982
141,1002,0,Mt,,1984
141,1002,0,Mt,,1986
141,1002,0,Mt,,1988
141,1002,0,Mt,,1990
141,1002,0,Mt,,1992
141,1002,0,Mt,,1994
141,1002,0,Mt,,1996
141,1002,0,Mt,,1998
141,1002,0,Mt,,2000
141,1002,0,Mt,_,2002
141,1002,0,Mt,_,2004
141,1002,0,Mt,_,2006
141,1002,0,Mt,_,2008
141,1004,0,Mt,,1978
141,1004,0,Mt,,1980
141,1004,0,Mt,,1982
141,1004,0,Mt,,1984
141,1004,0,Mt,,1986
141,1004,400,Mt,F,1988
141,1004,400,Mt,F,1990
141,1004,500,Mt,F,1992
141,1004,0,Mt,F,1994
141,1004,0,Mt,_,1996
141,1004,500,Mt,_,1998
141,1004,500,Mt,_,2000
141,1004,500,Mt,_,2002
141,1004,0,Mt,_,2004
141,1004,0,Mt,_,2006
141,1004,0,Mt,_,2008
141,100820,0,Mt,,1978
141,100820,0,Mt,,1980
141,100820,0,Mt,,1982
141,100820,0,Mt,,1984
141,100820,0,Mt,,1986
141,100820,0,Mt,,1988
141,100820,0,Mt,,1990
141,100820,0,Mt,,1992
141,100820,0,Mt,,1994
141,100820,0,Mt,,1996
141,100820,0,Mt,,1998
141,100820,0,Mt,,2000
141,100820,0,Mt,_,2002
141,100820,0,Mt,_,2004
141,100820,0,Mt,_,2006
141,100820,0,Mt,_,2008
141,1007,6400,Mt, ,1978
141,1007,400,Mt,_,1980
141,1007,300,Mt,_,1982
141,1007,100,Mt,_,1984
141,1007,100,Mt,_,1986
141,1007,100,Mt,B,1988
141,1007,1000,Mt,B,1990
141,1007,1000,Mt,B,1992
141,1007,1100,Mt,B,1994
141,1007,2000,Mt,B,1996
141,1007,1000,Mt,B,1998
141,1007,2000,Mt,_,2000
141,1007,2000,Mt,_,2002
141,1007,2000,Mt,_,2004
141,1007,2000,Mt,B,2006
141,1007,2000,Mt,B,2008
141,100890,0,Mt,,1978
141,100890,0,Mt,,1980
141,100890,0,Mt,,1982
141,100890,0,Mt,,1984
141,100890,0,Mt,,1986
141,100890,0,Mt,,1988
141,100890,0,Mt,,1990
141,100890,0,Mt,,1992
141,100890,0,Mt,,1994
141,100890,0,Mt,,1996
141,100890,0,Mt,,1998
141,100890,0,Mt,,2000
141,100890,0,Mt,_,2002
141,100890,0,Mt,_,2004
141,100890,0,Mt,_,2006
141,100890,0,Mt,_,2008
142,1001,0,Mt,,1978
142,1001,0,Mt,,1980
142,1001,0,Mt,,1982
142,1001,0,Mt,,1984
142,1001,0,Mt,,1986
142,1001,0,Mt, ,1988
142,1001,0,Mt, ,1990
142,1001,1000,Mt,D,1992
142,1001,1000,Mt, ,1994
142,1001,1000,Mt, ,1996
142,1001,2000,Mt, ,1998
142,1001,2000,Mt, ,2000
142,1001,15000,Mt,_,2002
142,1001,0,Mt,_,2004
142,1001,0,Mt,_,2006
142,1001,0,Mt,_,2008
142,100630,0,Mt, ,1978
142,100630,0,Mt, ,1980
142,100630,0,Mt, ,1982
142,100630,0,Mt, ,1984
142,100630,0,Mt, ,1986
142,100630,0,Mt, ,1988
142,100630,0,Mt, ,1990
142,100630,0,Mt, ,1992
142,100630,0,Mt, ,1994
142,100630,0,Mt, ,1996
142,100630,0,Mt, ,1998
142,100630,0,Mt,_,2000
142,100630,0,Mt,_,2002
142,100630,0,Mt,_,2004
142,100630,0,Mt,_,2006
142,100630,0,Mt,_,2008
142,1003,0,Mt, ,1978
